time,total_distance
2024-01-23 19:03:10,1268.4500069999997
2024-01-23 19:03:11,1284.2060069999998
2024-01-23 19:03:12,1285.5150069999997
2024-01-23 19:03:13,1286.8240069999997
2024-01-23 19:03:14,1288.133007
2024-01-23 19:03:15,1289.4420069999999
2024-01-23 19:03:16,1290.7510069999998
2024-01-23 19:03:17,1294.066507
2024-01-23 19:03:18,1297.382007
2024-01-23 19:03:19,1297.6840069999998
2024-01-23 19:03:20,1307.209007
2024-01-23 19:03:21,1308.767007
2024-01-23 19:03:22,1312.613507
2024-01-23 19:03:23,1316.460007
2024-01-23 19:03:24,1317.7110069999999
2024-01-23 19:03:25,1320.435007
2024-01-23 19:03:26,1323.159007
2024-01-23 19:03:27,1337.803007
2024-01-23 19:03:28,1338.1063403333333
2024-01-23 19:03:29,1338.4096736666668
2024-01-23 19:03:30,1338.713007
2024-01-23 19:03:31,1371.6610110000001
2024-01-23 19:03:32,1374.5015110000002
2024-01-23 19:03:33,1377.3420110000002
2024-01-23 19:03:34,1403.5180110000001
2024-01-23 19:03:35,1408.5160110000002
2024-01-23 19:03:36,1408.7826776666668
2024-01-23 19:03:37,1409.0493443333335
2024-01-23 19:03:38,1409.3160110000001
2024-01-23 19:03:39,1426.779011
2024-01-23 19:03:40,1427.782011
2024-01-23 19:03:41,1439.764011
2024-01-23 19:03:42,1443.272011
2024-01-23 19:03:43,1446.7800109999998
2024-01-23 19:03:44,1450.2880109999999
2024-01-23 19:03:45,1453.796011
2024-01-23 19:03:46,1456.361011
2024-01-23 19:03:47,1476.421011
2024-01-23 19:03:48,1478.4620109999998
2024-01-23 19:03:49,1487.977011
2024-01-23 19:03:50,1500.320011
2024-01-23 19:03:51,1509.117011
2024-01-23 19:03:52,1517.914011
2024-01-23 19:03:53,1520.0450110000002
2024-01-23 19:03:54,1521.220011
2024-01-23 19:03:55,1524.452011
2024-01-23 19:03:56,1538.145011
2024-01-23 19:03:57,1543.164011
2024-01-23 19:03:58,1543.6800110000001
2024-01-23 19:03:59,1543.9760110000002
2024-01-23 19:04:00,1544.2480110000001
2024-01-23 19:04:01,1544.5200110000003
2024-01-23 19:04:02,1548.0480110000003
2024-01-23 19:04:03,1548.1393443333336
2024-01-23 19:04:04,1548.230677666667
2024-01-23 19:04:05,1548.3220110000002
2024-01-23 19:04:06,1555.2760110000002
2024-01-23 19:04:07,1577.4550130000002
2024-01-23 19:04:08,1577.8770130000003
2024-01-23 19:04:09,1585.1900130000004
2024-01-23 19:04:10,1587.7095130000002
2024-01-23 19:04:11,1590.2290130000004
2024-01-23 19:04:12,1604.7450130000004
2024-01-23 19:04:13,1605.0595130000004
2024-01-23 19:04:14,1605.3740130000003
2024-01-23 19:04:15,1610.3650130000003
2024-01-23 19:04:16,1615.3560130000003
2024-01-23 19:04:17,1616.0305130000002
2024-01-23 19:04:18,1616.7050130000002
2024-01-23 19:04:19,1624.2130130000003
2024-01-23 19:04:20,1624.7040130000003
2024-01-23 19:04:21,1624.9405130000002
2024-01-23 19:04:22,1625.1770130000002
2024-01-23 19:04:23,1628.1920130000003
2024-01-23 19:04:24,1639.6490130000004
2024-01-23 19:04:25,1643.6170130000005
2024-01-23 19:04:26,1644.1050130000006
2024-01-23 19:04:27,1647.4410130000006
2024-01-23 19:04:28,1648.9570130000006
2024-01-23 19:04:29,1651.6690130000006
2024-01-23 19:04:30,1652.4350130000007
2024-01-23 19:04:31,1653.2010130000006
2024-01-23 19:04:32,1653.6430130000006
2024-01-23 19:04:33,1654.0850130000006
2024-01-23 19:04:34,1657.5410130000005
2024-01-23 19:04:35,1662.7530130000005
2024-01-23 19:04:36,1680.8040130000004
2024-01-23 19:04:37,1698.5760110000003
2024-01-23 19:04:38,1706.6860110000002
2024-01-23 19:04:39,1709.0215110000004
2024-01-23 19:04:40,1711.3570110000003
2024-01-23 19:04:41,1720.3750110000003
2024-01-23 19:04:42,1721.1090110000002
2024-01-23 19:04:43,1729.2040110000003
2024-01-23 19:04:44,1758.2940110000002
2024-01-23 19:04:45,1762.0700110000002
2024-01-23 19:04:46,1765.1063443333335
2024-01-23 19:04:47,1768.142677666667
2024-01-23 19:04:48,1771.1790110000002
2024-01-23 19:04:49,1771.3855110000002
2024-01-23 19:04:50,1771.5920110000002
2024-01-23 19:04:51,1775.6110110000002
2024-01-23 19:04:52,1779.6300110000002
2024-01-23 19:04:53,1786.1690110000002
2024-01-23 19:04:54,1793.5620110000002
2024-01-23 19:04:55,1800.9550110000002
2024-01-23 19:04:56,1802.7770110000001
2024-01-23 19:04:57,1826.233009
2024-01-23 19:04:58,1828.484009
2024-01-23 19:04:59,1851.112009
2024-01-23 19:05:00,1853.0452089999999
2024-01-23 19:05:01,1854.9784089999998
2024-01-23 19:05:02,1856.911609
2024-01-23 19:05:03,1858.844809
2024-01-23 19:05:04,1860.7780089999999
2024-01-23 19:05:05,1867.122009
2024-01-23 19:05:06,1873.466009
2024-01-23 19:05:07,1877.450009
2024-01-23 19:05:08,1878.3025089999999
2024-01-23 19:05:09,1879.1550089999998
2024-01-23 19:05:10,1881.459009
2024-01-23 19:05:11,1895.582009
2024-01-23 19:05:12,1896.194009
2024-01-23 19:05:13,1898.707009
2024-01-23 19:05:14,1899.223009
2024-01-23 19:05:15,1900.0215090000002
2024-01-23 19:05:16,1900.820009
2024-01-23 19:05:17,1908.494009
2024-01-23 19:05:18,1909.358009
2024-01-23 19:05:19,1910.222009
2024-01-23 19:05:20,1910.386759
2024-01-23 19:05:21,1910.5515090000001
2024-01-23 19:05:22,1910.7162590000003
2024-01-23 19:05:23,1910.8810090000002
2024-01-23 19:05:24,1913.9640090000003
2024-01-23 19:05:25,1922.1550090000003
2024-01-23 19:05:26,1928.1740090000003
2024-01-23 19:05:27,1941.0390090000003
2024-01-23 19:05:28,1941.5190090000003
2024-01-23 19:05:29,1944.2510090000003
2024-01-23 19:05:30,1948.2500090000003
2024-01-23 19:05:31,1949.2440090000002
2024-01-23 19:05:32,1962.5620090000002
2024-01-23 19:05:33,1963.153009
2024-01-23 19:05:34,1966.788009
2024-01-23 19:05:35,1970.423009
2024-01-23 19:05:36,1981.059009
2024-01-23 19:05:37,1982.202009
2024-01-23 19:05:38,1986.3350090000001
2024-01-23 19:05:39,1986.4960090000002
2024-01-23 19:05:40,1986.657009
2024-01-23 19:05:41,1986.818009
2024-01-23 19:05:42,1995.748509
2024-01-23 19:05:43,2004.6790090000002
2024-01-23 19:05:44,2016.5920090000002
2024-01-23 19:05:45,2017.0420090000002
2024-01-23 19:05:46,2017.4920090000003
2024-01-23 19:05:47,2018.6770090000002
2024-01-23 19:05:48,2033.0360090000001
2024-01-23 19:05:49,2035.6010090000002
2024-01-23 19:05:50,2039.6580090000002
2024-01-23 19:05:51,2041.2975090000002
2024-01-23 19:05:52,2042.9370090000002
2024-01-23 19:05:53,2044.4400090000001
2024-01-23 19:05:54,2044.8720090000002
2024-01-23 19:05:55,2048.458509
2024-01-23 19:05:56,2052.045009
2024-01-23 19:05:57,2079.141011
2024-01-23 19:05:58,2106.582011
2024-01-23 19:05:59,2129.944011
2024-01-23 19:06:00,2131.314011
2024-01-23 19:06:01,2132.7876776666667
2024-01-23 19:06:02,2134.261344333333
2024-01-23 19:06:03,2135.7350109999998
2024-01-23 19:06:04,2143.963011
2024-01-23 19:06:05,2153.780011
2024-01-23 19:06:06,2156.232011
2024-01-23 19:06:07,2158.3670110000003
2024-01-23 19:06:08,2160.502011
2024-01-23 19:06:09,2165.2380110000004
2024-01-23 19:06:10,2169.9740110000002
2024-01-23 19:06:11,2172.1620110000003
2024-01-23 19:06:12,2174.7360110000004
2024-01-23 19:06:13,2175.7460110000006
2024-01-23 19:06:14,2176.1505110000007
2024-01-23 19:06:15,2176.555011000001
2024-01-23 19:06:16,2180.004011000001
2024-01-23 19:06:17,2181.225011000001
2024-01-23 19:06:18,2187.641011000001
2024-01-23 19:06:19,2188.405011000001
2024-01-23 19:06:20,2189.094011000001
2024-01-23 19:06:21,2191.775011000001
2024-01-23 19:06:22,2193.265011000001
2024-01-23 19:06:23,2205.9230110000008
2024-01-23 19:06:24,2218.5810110000007
2024-01-23 19:06:25,2218.7480110000006
2024-01-23 19:06:26,2218.915011000001
2024-01-23 19:06:27,2219.082011000001
2024-01-23 19:06:28,2224.775011000001
2024-01-23 19:06:29,2230.468011000001
2024-01-23 19:06:30,2236.161011000001
2024-01-23 19:06:31,2244.206011000001
2024-01-23 19:06:32,2253.5930110000013
2024-01-23 19:06:33,2265.494011000001
2024-01-23 19:06:34,2293.8040090000013
2024-01-23 19:06:35,2298.5805090000013
2024-01-23 19:06:36,2303.357009000001
2024-01-23 19:06:37,2314.789009000001
2024-01-23 19:06:38,2315.848009000001
2024-01-23 19:06:39,2319.8215090000012
2024-01-23 19:06:40,2323.7950090000013
2024-01-23 19:06:41,2325.4270090000014
2024-01-23 19:06:42,2345.0850090000013
2024-01-23 19:06:43,2361.109009000001
2024-01-23 19:06:44,2362.5230090000014
2024-01-23 19:06:45,2366.493009000001
2024-01-23 19:06:46,2371.7820090000014
2024-01-23 19:06:47,2383.6040090000015
2024-01-23 19:06:48,2384.498509000002
2024-01-23 19:06:49,2385.3930090000017
2024-01-23 19:06:50,2391.1000090000016
2024-01-23 19:06:51,2396.2660090000018
2024-01-23 19:06:52,2396.731009000002
2024-01-23 19:06:53,2404.053009000002
2024-01-23 19:06:54,2410.403009000002
2024-01-23 19:06:55,2413.5070090000017
2024-01-23 19:06:56,2415.831009000002
2024-01-23 19:06:57,2418.1430090000017
2024-01-23 19:06:58,2420.313009000002
2024-01-23 19:06:59,2430.027509000002
2024-01-23 19:07:00,2439.742009000002
2024-01-23 19:07:01,2442.589009000002
2024-01-23 19:07:02,2469.901009000002
2024-01-23 19:07:03,2471.518009000002
2024-01-23 19:07:04,2474.294009000002
2024-01-23 19:07:05,2479.7165090000017
2024-01-23 19:07:06,2485.139009000002
2024-01-23 19:07:07,2489.7120090000017
2024-01-23 19:07:08,2497.7000090000015
2024-01-23 19:07:09,2497.924009000001
2024-01-23 19:07:10,2498.1480090000014
2024-01-23 19:07:11,2510.1370090000014
2024-01-23 19:07:12,2515.2820090000014
2024-01-23 19:07:13,2520.4270090000014
2024-01-23 19:07:14,2523.6330090000015
2024-01-23 19:07:15,2537.9530090000017
2024-01-23 19:07:16,2538.4840090000016
2024-01-23 19:07:17,2556.4610070000017
2024-01-23 19:07:18,2558.743507000002
2024-01-23 19:07:19,2561.0260070000018
2024-01-23 19:07:20,2562.533007000002
2024-01-23 19:07:21,2574.3540070000017
2024-01-23 19:07:22,2575.8240070000015
2024-01-23 19:07:23,2576.0960070000015
2024-01-23 19:07:24,2576.297507000001
2024-01-23 19:07:25,2576.4990070000013
2024-01-23 19:07:26,2577.275007000001
2024-01-23 19:07:27,2578.116007000001
2024-01-23 19:07:28,2580.272007000001
2024-01-23 19:07:29,2598.4140070000008
2024-01-23 19:07:30,2599.2040070000007
2024-01-23 19:07:31,2599.9940070000007
2024-01-23 19:07:32,2603.653007000001
2024-01-23 19:07:33,2604.037007000001
2024-01-23 19:07:34,2604.421007000001
2024-01-23 19:07:35,2609.9540070000007
2024-01-23 19:07:36,2619.325007000001
2024-01-23 19:07:37,2628.696007000001
2024-01-23 19:07:38,2662.598007000001
2024-01-23 19:07:39,2663.314507000001
2024-01-23 19:07:40,2664.031007000001
2024-01-23 19:07:41,2664.428007000001
2024-01-23 19:07:42,2664.825007000001
2024-01-23 19:07:43,2665.337007000001
2024-01-23 19:07:44,2665.656007000001
2024-01-23 19:07:45,2665.975007000001
2024-01-23 19:07:46,2666.2494070000007
2024-01-23 19:07:47,2666.523807000001
2024-01-23 19:07:48,2666.7982070000007
2024-01-23 19:07:49,2667.072607000001
2024-01-23 19:07:50,2667.3470070000008
2024-01-23 19:07:51,2673.182007000001
2024-01-23 19:07:52,2673.8300070000005
2024-01-23 19:07:53,2674.4780070000006
2024-01-23 19:07:54,2675.6580070000005
2024-01-23 19:07:55,2676.578340333334
2024-01-23 19:07:56,2677.498673666667
2024-01-23 19:07:57,2678.4190070000004
2024-01-23 19:07:58,2678.814340333334
2024-01-23 19:07:59,2679.209673666667
2024-01-23 19:08:00,2679.6050070000006
2024-01-23 19:08:01,2681.1420070000004
2024-01-23 19:08:02,2682.1750070000003
2024-01-23 19:08:03,2683.2080070000006
2024-01-23 19:08:04,2684.2410070000005
2024-01-23 19:08:05,2684.7550070000007
2024-01-23 19:08:06,2684.9235070000004
2024-01-23 19:08:07,2685.0920070000006
2024-01-23 19:08:08,2686.7000070000004
2024-01-23 19:08:09,2688.3080070000005
2024-01-23 19:08:10,2691.0260070000004
2024-01-23 19:08:11,2696.1350070000003
2024-01-23 19:08:12,2702.1130070000004
2024-01-23 19:08:13,2702.5300070000003
2024-01-23 19:08:14,2702.947007
2024-01-23 19:08:15,2703.337007
2024-01-23 19:08:16,2703.978007
2024-01-23 19:08:17,2705.867507
2024-01-23 19:08:18,2707.757007
2024-01-23 19:08:19,2711.223507
2024-01-23 19:08:20,2714.690007
2024-01-23 19:08:21,2715.718007
2024-01-23 19:08:22,2723.073007
2024-01-23 19:08:23,2726.073007
2024-01-23 19:08:24,2731.927007
2024-01-23 19:08:25,2756.2420089999996
2024-01-23 19:08:26,2760.5670089999994
2024-01-23 19:08:27,2774.3220089999995
2024-01-23 19:08:28,2795.0470089999994
2024-01-23 19:08:29,2795.7020089999996
2024-01-23 19:08:30,2796.3570089999994
2024-01-23 19:08:31,2796.6340089999994
2024-01-23 19:08:32,2797.9950089999993
2024-01-23 19:08:33,2799.3560089999996
2024-01-23 19:08:34,2800.7170089999995
2024-01-23 19:08:35,2809.6480089999995
2024-01-23 19:08:36,2811.7000089999997
2024-01-23 19:08:37,2814.116009
2024-01-23 19:08:38,2816.5320089999996
2024-01-23 19:08:39,2818.9480089999997
2024-01-23 19:08:40,2821.315009
2024-01-23 19:08:41,2825.963009
2024-01-23 19:08:42,2830.6110089999997
2024-01-23 19:08:43,2837.471009
2024-01-23 19:08:44,2838.286009
2024-01-23 19:08:45,2861.922009
2024-01-23 19:08:46,2869.237009
2024-01-23 19:08:47,2869.5956756666665
2024-01-23 19:08:48,2869.9543423333334
2024-01-23 19:08:49,2870.313009
2024-01-23 19:08:50,2871.301509
2024-01-23 19:08:51,2872.290009
2024-01-23 19:08:52,2901.6780089999997
2024-01-23 19:08:53,2901.808009
2024-01-23 19:08:54,2901.938009
2024-01-23 19:08:55,2902.5246756666666
2024-01-23 19:08:56,2903.1113423333336
2024-01-23 19:08:57,2903.698009
2024-01-23 19:08:58,2909.155009
2024-01-23 19:08:59,2913.024009
2024-01-23 19:09:00,2916.893009
2024-01-23 19:09:01,2920.762009
2024-01-23 19:09:02,2921.395009
2024-01-23 19:09:03,2922.028009
2024-01-23 19:09:04,2939.242009
2024-01-23 19:09:05,2956.456009
2024-01-23 19:09:06,2960.252009
2024-01-23 19:09:07,2964.165009
2024-01-23 19:09:08,2982.5950089999997
2024-01-23 19:09:09,2986.435009
2024-01-23 19:09:10,3006.5100089999996
2024-01-23 19:09:11,3006.9590089999997
2024-01-23 19:09:12,3007.8170089999994
2024-01-23 19:09:13,3008.6750089999996
2024-01-23 19:09:14,3009.8310089999995
2024-01-23 19:09:15,3011.1720089999994
2024-01-23 19:09:16,3012.5420089999993
2024-01-23 19:09:17,3013.912008999999
2024-01-23 19:09:18,3015.5240089999993
2024-01-23 19:09:19,3016.454008999999
2024-01-23 19:09:20,3028.539008999999
2024-01-23 19:09:21,3030.6935089999993
2024-01-23 19:09:22,3032.8480089999994
2024-01-23 19:09:23,3041.278008999999
2024-01-23 19:09:24,3043.012008999999
2024-01-23 19:09:25,3051.717008999999
2024-01-23 19:09:26,3052.032008999999
2024-01-23 19:09:27,3059.992008999999
2024-01-23 19:09:28,3069.900008999999
2024-01-23 19:09:29,3070.3610089999993
2024-01-23 19:09:30,3070.822008999999
2024-01-23 19:09:31,3073.772008999999
2024-01-23 19:09:32,3078.017008999999
2024-01-23 19:09:33,3078.7775089999986
2024-01-23 19:09:34,3079.538008999999
2024-01-23 19:09:35,3080.298508999999
2024-01-23 19:09:36,3081.0590089999987
2024-01-23 19:09:37,3081.4336756666653
2024-01-23 19:09:38,3081.808342333332
2024-01-23 19:09:39,3082.1830089999985
2024-01-23 19:09:40,3088.7380089999983
2024-01-23 19:09:41,3089.3380089999982
2024-01-23 19:09:42,3089.5640089999984
2024-01-23 19:09:43,3089.7900089999985
2024-01-23 19:09:44,3090.6040089999983
2024-01-23 19:09:45,3092.7420089999982
2024-01-23 19:09:46,3093.177008999998
2024-01-23 19:09:47,3093.612008999998
2024-01-23 19:09:48,3096.9970089999983
2024-01-23 19:09:49,3101.3810089999984
2024-01-23 19:09:50,3158.7350069999984
2024-01-23 19:09:51,3159.1250069999983
2024-01-23 19:09:52,3164.555006999998
2024-01-23 19:09:53,3203.2890089999983
2024-01-23 19:09:54,3204.378008999998
2024-01-23 19:09:55,3205.467008999998
2024-01-23 19:09:56,3206.5560089999985
2024-01-23 19:09:57,3207.6450089999985
2024-01-23 19:09:58,3209.2950089999986
2024-01-23 19:09:59,3222.1430089999985
2024-01-23 19:10:00,3222.4440089999985
2024-01-23 19:10:01,3226.0990089999987
2024-01-23 19:10:02,3229.7540089999984
2024-01-23 19:10:03,3264.561008999998
2024-01-23 19:10:04,3265.9770089999984
2024-01-23 19:10:05,3268.4510089999985
2024-01-23 19:10:06,3273.9620089999985
2024-01-23 19:10:07,3274.5890089999984
2024-01-23 19:10:08,3275.2160089999984
2024-01-23 19:10:09,3279.7500089999985
2024-01-23 19:10:10,3281.2410089999985
2024-01-23 19:10:11,3284.0900089999986
2024-01-23 19:10:12,3334.4140089999987
2024-01-23 19:10:13,3340.2170089999986
2024-01-23 19:10:14,3343.6350089999987
2024-01-23 19:10:15,3346.780508999999
2024-01-23 19:10:16,3349.926008999999
2024-01-23 19:10:17,3350.1375089999988
2024-01-23 19:10:18,3350.3490089999987
2024-01-23 19:10:19,3379.984008999999
2024-01-23 19:10:20,3382.919008999999
2024-01-23 19:10:21,3384.1770089999986
2024-01-23 19:10:22,3384.776008999999
2024-01-23 19:10:23,3386.120008999999
2024-01-23 19:10:24,3388.020008999999
2024-01-23 19:10:25,3393.3175089999986
2024-01-23 19:10:26,3398.6150089999987
2024-01-23 19:10:27,3416.2240089999987
2024-01-23 19:10:28,3424.9720089999987
2024-01-23 19:10:29,3435.1680089999986
2024-01-23 19:10:30,3448.9790089999988
2024-01-23 19:10:31,3451.735008999999
2024-01-23 19:10:32,3454.491008999999
2024-01-23 19:10:33,3465.3450089999988
2024-01-23 19:10:34,3466.655508999999
2024-01-23 19:10:35,3467.966008999999
2024-01-23 19:10:36,3476.676508999999
2024-01-23 19:10:37,3485.3870089999987
2024-01-23 19:10:38,3492.0860089999987
2024-01-23 19:10:39,3492.9520089999987
2024-01-23 19:10:40,3500.9585089999987
2024-01-23 19:10:41,3508.9650089999986
2024-01-23 19:10:42,3512.3805089999987
2024-01-23 19:10:43,3515.796008999999
2024-01-23 19:10:44,3516.4760089999986
2024-01-23 19:10:45,3522.3880089999984
2024-01-23 19:10:46,3527.0463423333317
2024-01-23 19:10:47,3531.704675666665
2024-01-23 19:10:48,3536.3630089999983
2024-01-23 19:10:49,3542.5210089999982
2024-01-23 19:10:50,3543.534008999998
2024-01-23 19:10:51,3544.547008999998
2024-01-23 19:10:52,3555.734008999998
2024-01-23 19:10:53,3557.998508999998
2024-01-23 19:10:54,3560.263008999998
2024-01-23 19:10:55,3571.016008999998
2024-01-23 19:10:56,3600.8380089999982
2024-01-23 19:10:57,3605.2780089999983
2024-01-23 19:10:58,3605.7245089999983
2024-01-23 19:10:59,3606.1710089999983
2024-01-23 19:11:00,3608.179008999998
2024-01-23 19:11:01,3623.898008999998
2024-01-23 19:11:02,3624.349008999998
2024-01-23 19:11:03,3629.779008999998
2024-01-23 19:11:04,3635.2090089999983
2024-01-23 19:11:05,3639.427008999998
2024-01-23 19:11:06,3658.8030089999984
2024-01-23 19:11:07,3660.8075089999984
2024-01-23 19:11:08,3662.8120089999984
2024-01-23 19:11:09,3672.5090089999985
